ID_VENTA;ID_Minorista;Fecha_de_Factura;ID_REGION;ID_ESTADO;ID_CIUDAD;Producto;ID_FAMILIA;ID_GENERO;ID_CATEGORÍA;ID_CONTORNO;Tamaño;ID_COLOR ;Precio_por_Unidad;Unidades_Vendidas;Total_Ventas;Beneficio_Operativo;Margen_Operativo;ID _MVENTA
6864;Amazon;18/06/2021;South;Mississippi;Jackson;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Amarillo;$51,00 ;219;$11.169 ;$5.920 ;53%;Outlet
6865;Foot Locker;25/03/2021;West;New Mexico;Albuquerque;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29;Amarillo;$55,00 ;275;$15.125 ;$5.294 ;35%;Online
6866;Amazon;16/07/2021;South;Mississippi;Jackson;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25;Amarillo;$49,00 ;209;$10.241 ;$5.428 ;53%;Outlet
6867;Amazon;17/08/2021;South;Mississippi;Jackson;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25;Amarillo;$42,00 ;206;$8.652 ;$4.759 ;55%;Outlet
6868;Amazon;16/09/2021;South;Mississippi;Jackson;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;11,12,13,14,15;Amarillo;$26,00 ;160;$4.160 ;$2.330 ;56%;Outlet
6869;Amazon;18/10/2021;South;Mississippi;Jackson;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Amarillo;$27,00 ;162;$4.374 ;$2.362 ;54%;Outlet
6870;Amazon;17/11/2021;South;Mississippi;Jackson;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29;Amarillo;$51,00 ;168;$8.568 ;$4.884 ;57%;Outlet
6871;Amazon;16/12/2021;South;Mississippi;Jackson;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29,30;Amarillo;$53,00 ;178;$9.434 ;$5.189 ;55%;Outlet
6872;Sports Direct;23/01/2021;South;Mississippi;Jackson;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Amarillo;$18,00 ;158;$2.844 ;$1.223 ;43%;Outlet
6873;Sports Direct;21/02/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Amarillo;$16,00 ;145;$2.320 ;$974 ;42%;Outlet
6874;Sports Direct;19/03/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29;Amarillo;$20,00 ;112;$2.240 ;$1.030 ;46%;Outlet
6875;Sports Direct;20/04/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Amarillo;$24,00 ;120;$2.880 ;$1.267 ;44%;Outlet
6876;Sports Direct;19/05/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29,30;Amarillo;$33,00 ;145;$4.785 ;$2.249 ;47%;Outlet
6877;Foot Locker;27/05/2021;West;New Mexico;Albuquerque;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Amarillo;$55,00 ;350;$19.250 ;$6.738 ;35%;Online
6878;Amazon;06/11/2021;Southeast;South Carolina;Charleston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,22.5,23,23.5,24,24.5,25,25.5;Amarillo;$55,00 ;750;$41.250 ;$12.375 ;30%;Online
6879;Amazon;04/02/2021;Southeast;North Carolina;Charlotte;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,25.5,26,27;Amarillo;$30,00 ;525;$15.750 ;$6.300 ;40%;Online
6880;Sports Direct;21/06/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25;Amarillo;$48,00 ;165;$7.920 ;$3.406 ;43%;Outlet
6881;Amazon;10/08/2021;Midwest;Ohio;Columbus;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;28,30;Amarillo;$45,00 ;525;$23.625 ;$9.450 ;40%;Online
6882;Sports Direct;23/10/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;11,12,13,14,15;Amarillo;$48,00 ;203;$9.744 ;$5.359 ;55%;Online
6883;Sports Direct;20/08/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,26,27,28,29,30;Amarillo;$40,00 ;193;$7.720 ;$3.628 ;47%;Outlet
6884;Sports Direct;19/09/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25,26;Amarillo;$22,00 ;140;$3.080 ;$1.294 ;42%;Outlet
6885;Sports Direct;21/10/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29;Amarillo;$20,00 ;132;$2.640 ;$1.188 ;45%;Outlet
6886;Sports Direct;20/11/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Amarillo;$53,00 ;135;$7.155 ;$3.220 ;45%;Outlet
6887;Sports Direct;19/12/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Amarillo;$55,00 ;170;$9.350 ;$4.208 ;45%;Outlet
6888;Sports Direct;23/01/2021;South;Arkansas;Little Rock;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;27,28,29,30;Amarillo;$18,00 ;124;$2.232 ;$1.004 ;45%;Outlet
6889;Sports Direct;21/02/2021;South;Oklahoma;Oklahoma City;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,27,28,29,30;Amarillo;$14,00 ;112;$1.568 ;$721 ;46%;Outlet
6890;Sports Direct;29/10/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;24,25;Amarillo;$47,00 ;182;$8.554 ;$4.961 ;58%;Online
6891;Foot Locker;22/12/2020;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,26.5,27,27.5,28,28.5,29,30;Amarillo;$58,00 ;174;$10.092 ;$4.340 ;43%;Online
6892;Foot Locker;28/12/2020;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;23,24,25,26;Amarillo;$54,00 ;188;$10.152 ;$4.162 ;41%;Online
6893;Foot Locker;27/01/2021;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Amarillo;$53,00 ;203;$10.759 ;$3.766 ;35%;Online
6894;Foot Locker;03/08/2020;West;Washington;Seattle;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25;Amarillo;$76,00 ;138;$10.488 ;$4.510 ;43%;Online
6895;Amazon;17/06/2021;Midwest;Nebraska;Omaha;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,27,28,29,30;Amarillo;$34,00 ;7;$238 ;$126 ;53%;Online
6896;Foot Locker;24/01/2021;West;Wyoming;Cheyenne;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,27,28,29;Amarillo;$38,00 ;54;$2.052 ;$964 ;47%;Online
6897;Sports Direct;21/06/2021;South;Oklahoma;Oklahoma City;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;23,24,25,26;Amarillo;$40,00 ;143;$5.720 ;$2.402 ;42%;Outlet
6898;Amazon;16/11/2021;Midwest;Michigan;Detroit;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Amarillo;$41,00 ;138;$5.658 ;$2.772 ;49%;Online
6899;Sports Direct;19/07/2021;South;Oklahoma;Oklahoma City;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Amarillo;$45,00 ;163;$7.335 ;$3.447 ;47%;Outlet
6900;Sports Direct;20/08/2021;South;Oklahoma;Oklahoma City;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;25,26,27,28,29,30;Amarillo;$40,00 ;166;$6.640 ;$3.121 ;47%;Outlet
6901;Amazon;18/11/2021;Midwest;Missouri;St. Louis;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Amarillo;$23,00 ;88;$2.024 ;$1.052 ;52%;Online
6902;Amazon;17/12/2021;Midwest;Missouri;St. Louis;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27;Amarillo;$34,00 ;88;$2.992 ;$1.556 ;52%;Online
6903;Amazon;11/01/2021;Midwest;Missouri;St. Louis;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;25,26,27,28,29,30;Amarillo;$18,00 ;88;$1.584 ;$824 ;52%;Online
6904;Amazon;10/03/2021;West;Utah;Salt Lake City;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;27,28,29;Amarillo;$23,00 ;73;$1.679 ;$890 ;53%;Online
6905;Foot Locker;24/04/2021;West;Oregon;Portland;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;27,28,29,30;Amarillo;$41,00 ;63;$2.583 ;$1.292 ;50%;Online
6906;Sports Direct;05/04/2021;West;Idaho;Boise;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,27,28,29,30;Amarillo;$29,00 ;113;$3.277 ;$1.802 ;55%;Online
6907;Amazon;17/01/2021;Midwest;Indiana;Indianapolis;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;29;Amarillo;$29,00 ;45;$1.305 ;$705 ;54%;Online
6908;Amazon;17/02/2021;Northeast;West Virginia;Charleston;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;23,23.5,24,24.5,25,25.5;Amarillo;$34,00 ;49;$1.666 ;$883 ;53%;Online
6909;Amazon;17/04/2021;Northeast;West Virginia;Charleston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,27;Amarillo;$25,00 ;47;$1.175 ;$611 ;52%;Online
6910;Sports Direct;20/11/2021;South;Oklahoma;Oklahoma City;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,23.5,24,24.5,25,25.5,26,27;Amarillo;$60,00 ;128;$7.680 ;$3.302 ;43%;Outlet
6911;Sports Direct;19/12/2021;South;Oklahoma;Oklahoma City;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,26,27,28,29,30;Amarillo;$51,00 ;128;$6.528 ;$2.807 ;43%;Outlet
6912;Sports Direct;16/01/2021;South;Oklahoma;Oklahoma City;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22.5,23,24,25;Amarillo;$17,00 ;119;$2.023 ;$749 ;37%;Outlet
6913;Amazon;03/05/2021;Northeast;Connecticut;Hartford;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,25;Amarillo;$41,00 ;128;$5.248 ;$2.204 ;42%;Outlet
6914;Amazon;05/06/2021;Northeast;Connecticut;Hartford;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25,26;Amarillo;$39,00 ;128;$4.992 ;$1.947 ;39%;Outlet
6915;Amazon;04/08/2021;Northeast;Connecticut;Hartford;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,30;Amarillo;$44,00 ;124;$5.456 ;$2.073 ;38%;Outlet
6916;Amazon;03/09/2021;Northeast;Connecticut;Hartford;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;28,29;Amarillo;$45,00 ;83;$3.735 ;$1.569 ;42%;Outlet
6917;Amazon;05/10/2021;Northeast;Connecticut;Hartford;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,26,27,28,29;Amarillo;$46,00 ;94;$4.324 ;$1.816 ;42%;Outlet
6918;Amazon;04/11/2021;Northeast;Connecticut;Hartford;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,26,27,28,29,30;Amarillo;$52,00 ;116;$6.032 ;$2.352 ;39%;Outlet
6919;Amazon;03/12/2021;Northeast;Connecticut;Hartford;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;24;Amarillo;$52,00 ;120;$6.240 ;$2.309 ;37%;Outlet
6920;Amazon;10/01/2021;Northeast;Connecticut;Hartford;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29;Amarillo;$26,00 ;72;$1.872 ;$880 ;47%;Outlet
6921;Amazon;07/04/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Amarillo;$26,00 ;60;$1.560 ;$686 ;44%;Outlet
6922;Amazon;08/06/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29;Amarillo;$43,00 ;119;$5.117 ;$2.303 ;45%;Outlet
6923;Amazon;06/07/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25;Amarillo;$38,00 ;136;$5.168 ;$2.171 ;42%;Outlet
6924;Amazon;07/08/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25;Amarillo;$38,00 ;96;$3.648 ;$1.715 ;47%;Outlet
6925;Amazon;06/09/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;11,12,13,14,15;Amarillo;$41,00 ;64;$2.624 ;$1.181 ;45%;Outlet
6926;Amazon;08/10/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Amarillo;$47,00 ;66;$3.102 ;$1.365 ;44%;Outlet
6927;Amazon;07/11/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29;Amarillo;$46,00 ;83;$3.818 ;$1.680 ;44%;Outlet
6928;Amazon;06/12/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29,30;Amarillo;$51,00 ;111;$5.661 ;$2.434 ;43%;Outlet
6929;Amazon;17/01/2021;Northeast;Rhode Island;Providence;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Verde;$26,00 ;83;$2.158 ;$734 ;34%;Outlet
6930;Amazon;15/02/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Verde;$30,00 ;80;$2.400 ;$768 ;32%;Outlet
6931;Amazon;13/03/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29;Verde;$31,00 ;68;$2.108 ;$780 ;37%;Outlet
6932;Amazon;14/04/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Verde;$30,00 ;94;$2.820 ;$1.015 ;36%;Outlet
6933;Amazon;13/05/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29,30;Verde;$43,00 ;104;$4.472 ;$1.520 ;34%;Outlet
6934;Amazon;13/07/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Verde;$41,00 ;132;$5.412 ;$1.732 ;32%;Outlet
6935;Amazon;14/08/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,22.5,23,23.5,24,24.5,25,25.5;Verde;$46,00 ;98;$4.508 ;$1.578 ;35%;Outlet
6936;Amazon;13/09/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,25.5,26,27;Verde;$41,00 ;77;$3.157 ;$1.042 ;33%;Outlet
6937;Amazon;15/10/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25;Verde;$51,00 ;68;$3.468 ;$1.214 ;35%;Outlet
6938;Amazon;14/11/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;28,30;Verde;$48,00 ;123;$5.904 ;$2.066 ;35%;Outlet
6939;Amazon;13/12/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;11,12,13,14,15;Verde;$51,00 ;128;$6.528 ;$2.154 ;33%;Outlet
6940;Amazon;14/01/2021;Northeast;Massachusetts;Boston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,26,27,28,29,30;Verde;$34,00 ;104;$3.536 ;$1.520 ;43%;Outlet
6941;Amazon;12/02/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25,26;Verde;$35,00 ;107;$3.745 ;$1.760 ;47%;Outlet
6942;Amazon;10/03/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29;Verde;$29,00 ;96;$2.784 ;$1.281 ;46%;Outlet
6943;Amazon;11/04/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Verde;$36,00 ;90;$3.240 ;$1.426 ;44%;Outlet
6944;Amazon;10/05/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Verde;$47,00 ;120;$5.640 ;$2.594 ;46%;Outlet
6945;Amazon;12/06/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;27,28,29,30;Verde;$49,00 ;158;$7.742 ;$3.484 ;45%;Outlet
6946;Amazon;10/07/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,27,28,29,30;Verde;$49,00 ;175;$8.575 ;$4.030 ;47%;Outlet
6947;Amazon;11/08/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;24,25;Verde;$44,00 ;136;$5.984 ;$2.573 ;43%;Outlet
6948;Amazon;10/09/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,26.5,27,27.5,28,28.5,29,30;Verde;$45,00 ;93;$4.185 ;$1.925 ;46%;Outlet
6949;Amazon;12/10/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;23,24,25,26;Verde;$54,00 ;90;$4.860 ;$2.236 ;46%;Outlet
6950;Amazon;11/11/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Verde;$57,00 ;128;$7.296 ;$3.429 ;47%;Outlet
6951;Amazon;10/12/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25;Verde;$60,00 ;145;$8.700 ;$4.089 ;47%;Outlet
6952;Amazon;21/01/2021;Northeast;Vermont;Burlington;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,27,28,29,30;Verde;$35,00 ;101;$3.535 ;$1.414 ;40%;Outlet
6953;Amazon;19/02/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,27,28,29;Verde;$36,00 ;124;$4.464 ;$1.786 ;40%;Outlet
6954;Amazon;17/03/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;23,24,25,26;Verde;$36,00 ;99;$3.564 ;$1.354 ;38%;Outlet
6955;Amazon;18/04/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Verde;$33,00 ;101;$3.333 ;$1.233 ;37%;Outlet
6956;Amazon;17/05/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;22,23,24,25,26;Verde;$46,00 ;140;$6.440 ;$2.512 ;39%;Outlet
6957;Amazon;19/06/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;25,26,27,28,29,30;Verde;$50,00 ;162;$8.100 ;$3.402 ;42%;Outlet
6958;Amazon;17/07/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Verde;$47,00 ;163;$7.661 ;$3.064 ;40%;Outlet
6959;Amazon;18/08/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27;Verde;$46,00 ;145;$6.670 ;$2.468 ;37%;Outlet
6960;Amazon;17/09/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;25,26,27,28,29,30;Verde;$53,00 ;104;$5.512 ;$2.039 ;37%;Outlet
6961;Amazon;19/10/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;27,28,29;Verde;$64,00 ;90;$5.760 ;$2.246 ;39%;Outlet
6962;Amazon;18/11/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;27,28,29,30;Verde;$61,00 ;120;$7.320 ;$3.001 ;41%;Outlet
6963;Amazon;17/12/2021;Northeast;New Hampshire;Manchester;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;26,27,28,29,30;Verde;$61,00 ;144;$8.784 ;$3.514 ;40%;Outlet
6964;Amazon;22/01/2020;Northeast;New York;New York;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;29;Verde;$45,00 ;825;$37.125 ;$12.994 ;35%;Outlet
6965;Amazon;09/02/2020;Northeast;New York;New York;Women's Street Footwear;Tenis;Dama;Lifestyle;Puntera sólida;23,23.5,24,24.5,25,25.5;Verde;$50,00 ;850;$42.500 ;$14.875 ;35%;Outlet
6966;Amazon;07/03/2020;Northeast;New York;New York;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,27;Verde;$50,00 ;900;$45.000 ;$15.750 ;35%;Outlet
6967;Amazon;31/03/2020;Northeast;New York;New York;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,23.5,24,24.5,25,25.5,26,27;Verde;$50,00 ;925;$46.250 ;$16.188 ;35%;Outlet
6968;Amazon;22/04/2020;Northeast;New York;New York;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,26,27,28,29,30;Verde;$50,00 ;900;$45.000 ;$15.750 ;35%;Outlet
6969;Amazon;30/04/2020;Northeast;New York;New York;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22.5,23,24,25;Verde;$55,00 ;900;$49.500 ;$17.325 ;35%;Outlet
6970;Sports Direct;22/07/2020;Northeast;New York;New York;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,25;Verde;$35,00 ;700;$24.500 ;$11.025 ;45%;Outlet
6971;Sports Direct;28/07/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25,26;Verde;$35,00 ;625;$21.875 ;$9.844 ;45%;Outlet
6972;Sports Direct;03/08/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,30;Verde;$40,00 ;600;$24.000 ;$10.800 ;45%;Outlet
6973;Sports Direct;09/08/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;28,29;Verde;$40,00 ;625;$25.000 ;$11.250 ;45%;Outlet
6974;Sports Direct;15/08/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,26,27,28,29;Verde;$40,00 ;700;$28.000 ;$12.600 ;45%;Outlet
6975;Sports Direct;21/08/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;25,26,27,28,29,30;Verde;$40,00 ;750;$30.000 ;$13.500 ;45%;Outlet
6976;Sports Direct;02/09/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;24;Verde;$40,00 ;650;$26.000 ;$11.700 ;45%;Outlet
6977;Sports Direct;08/09/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29;Verde;$50,00 ;625;$31.250 ;$14.063 ;45%;Outlet
6978;Sports Direct;14/09/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Verde;$50,00 ;600;$30.000 ;$13.500 ;45%;Outlet
6979;Sports Direct;23/10/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29;Verde;$50,00 ;675;$33.750 ;$15.188 ;45%;Outlet
6980;Sports Direct;29/10/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;22,23,24,25;Verde;$50,00 ;700;$35.000 ;$15.750 ;45%;Outlet
6981;Foot Locker;04/11/2020;South;Texas;Houston;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25;Verde;$50,00 ;625;$31.250 ;$9.375 ;30%;Outlet
6982;Foot Locker;10/11/2020;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;11,12,13,14,15;Verde;$50,00 ;575;$28.750 ;$8.625 ;30%;Outlet
6983;Foot Locker;22/12/2020;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Verde;$60,00 ;600;$36.000 ;$10.800 ;30%;Outlet
6984;Foot Locker;28/12/2020;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29;Verde;$60,00 ;625;$37.500 ;$11.250 ;30%;Outlet
6985;Foot Locker;03/01/2021;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29,30;Verde;$60,00 ;650;$39.000 ;$13.650 ;35%;Outlet
6986;Foot Locker;09/01/2021;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Verde;$60,00 ;700;$42.000 ;$14.700 ;35%;Outlet
6987;Foot Locker;15/01/2021;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;23,24,25,26;Verde;$60,00 ;725;$43.500 ;$13.050 ;30%;Outlet
6988;Foot Locker;21/01/2021;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29;Verde;$65,00 ;750;$48.750 ;$14.625 ;30%;Outlet
6989;Foot Locker;27/01/2021;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;26,27,28,29,30;Verde;$55,00 ;725;$39.875 ;$9.969 ;25%;Outlet
6990;Foot Locker;02/02/2021;West;California;San Francisco;Women's Street Footwear;Tenis;Dama;Lifestyle;Plataforma alta;27,28,29,30;Verde;$55,00 ;675;$37.125 ;$9.281 ;25%;Outlet
